#	Country	Date	TotalCases	NewCases	TotalDeaths	NewDeaths	TotalRecovered	NewRecovered	ActiveCases	Serious,Critical	Tot Cases/1M pop	Deaths/1M pop	TotalTests	Tests/1M pop	Population	Continent
143	Barbados	03-03-2022	55,543	+158	316 		53,621	+197	1,606		192,884	1,097	587,777	2,041,169	287,961 	North America
144	New Caledonia	03-03-2022	55,502	+646	301 	+1	47,969	+438	7,232	47	191,340	1,038	98,964	341,173	290,070 	Australia/Oceania
145	Syria	03-03-2022	54,744	+80	3,082 	+3	47,525	+195	4,137		3,007	169	146,269	8,033	18,208,268 	Asia
146	Channel Islands	03-03-2022	52,593	+308	144 		49,345	+300	3,104		297,922	816	1,209,938	6,853,891	176,533 	Europe
147	Gabon	03-03-2022	47,543		303 		46,561		679	1	20,553	131	1,571,354	679,313	2,313,152 	Africa
148	Papua New Guinea	03-03-2022	41,335	+33	638 		39,714	+370	983	7	4,479	69	249,149	 26,996	9,229,213 	Australia/Oceania
149	Seychelles	03-03-2022	39,403		163 		38,923		317		396,564	1,640			99,361 	Africa
150	Curaçao	03-03-2022	39,016	+56	261 		38,467	+54	288	3	236,159	1,580	493,074	2,984,511	165,211 	North America
151	Andorra	03-03-2022	38,249	+84	151 		37,520	+71	578	14	493,720	1,949	249,838	3,224,923	77,471 	Europe
152	Burundi	03-03-2022	38,127		38 		773		37,316		3,055	3	345,742	27,704	12,480,029 	Africa
153	Togo	03-03-2022	36,808	+2	272 		36,414	+4	122		4,279	32	692,023	80,452	8,601,694 	Africa
154	Mayotte	03-03-2022	36,662		187 		2,964		33,511		129,196	659	176,919	623,457	283,771 	Africa
155	Guinea	03-03-2022	36,397		440 		32,939		3,018	49	2,652	32	587,607	42,811	13,725,600 	Africa
156	Faeroe Islands	03-03-2022	34,237		28 		7,693		26,516	5	696,270	569	778,000	15,822,013	49,172 	Europe
157	Aruba	03-03-2022	33,684		211 		33,418		55	6	313,278	1,962	177,885	1,654,421	107,521 	North America
158	Tanzania	03-03-2022	33,620		798 		N/A	N/A	N/A	7	537	13			62,565,411 	Africa
159	Bahamas	03-03-2022	33,150	+4	771 		31,909	+5,680	470	9	82,978	1,930	220,353	551,566	399,504 	North America
160	Lesotho	03-03-2022	32,612		696 		23,343		 8,573		15,025	321	398,053	183,389	2,170,541 	Africa
161	Mauritius	03-03-2022	31,996	+146	786 		28,301	+707	2,909		25,089	616	358,675	281,251	1,275,284 	Africa
162	Mali	03-03-2022	30,391	+8	722 		29,533	+15	136		1,432	34	623,482	29,380	21,221,400 	Africa
163	Haiti	03-03-2022	30,350	+8	820 		25,230	+11	4,300		2,609	70	132,422	11,382	11,634,062 	North America
164	Benin	03-03-2022	26,567		163 		25,506		898	5	2,100	13	604,310	47,765	12,651,662 	Africa
165	Somalia	03-03-2022	26,351		1,348 		13,182		11,821		1,584	81	400,466	24,079	16,631,081 	Africa
166	Congo	03-03-2022	24,020		378 		20,178		3,464		4,182	66	347,815	60,551	5,744,151 	Africa
167	Isle of Man	03-03-2022	23,099	 +130	79 		22,464	+80	556		269,272	921	150,753	1,757,376	85,783 	Europe
168	Timor-Leste	03-03-2022	22,732	+16	129 	+1	22,232	+47	371	9	16,712	95	248,770	182,885	1,360,256 	Asia
169	Saint Lucia	03-03-2022	22,729	+17	360 	+2	22,257	+11	112	4	122,843	1,946	136,142	735,803	185,025 	North America
170	Burkina Faso	03-03-2022	20,751		375 		20,309		67		949	17	248,995	11,392	21,857,120 	Africa
171	Taiwan	03-03-2022	20,582	+49	853 		18,523	+83	1,206		862	36	11,663,797	488,258	23,888,601 	Asia
172	Cayman Islands	03-03-2022	 19,373		17 		8,553		10,803	2	289,115	254	222,773	3,324,573	67,008 	North America
173	Nicaragua	03-03-2022	18,105		221 		4,225		13,659		2,680	33			6,755,837 	North America
174	Tajikistan	03-03-2022	17,388		124 		17,263		1		1,757	13			9,894,249 	Asia
175	South Sudan	03-03-2022	16,989	+11	137 		13,271		3,581	1	 1,489	12	341,787	29,949	11,412,327 	Africa
176	Equatorial Guinea	03-03-2022	15,885	+1	183 	+1	15,664		38	5	10,736	124	273,437	184,797	1,479,663 	Africa
177	Djibouti	03-03-2022	15,547	 	189 		15,354	+2	4		15,364	187	285,800	282,431	1,011,929 	Africa
178	Gibraltar	03-03-2022	15,526	+38	101 		14,926	+40	499	10	461,068	2,999	516,443	15,336,550	33,674 	Europe
179	San Marino	03-03-2022	14,369		112 		13,994		263	4	421,997	3,289	136,485	4,008,370	34,050 	Europe
180	CAR	03-03-2022	14,225		113 		6,859		7,253	2	2,862	23	81,294	16,358	4,969,598 	Africa
181	Grenada	03-03-2022	13,690		216 		13,336		138	4	120,732	1,905	136,411	1,203,004	113,392 	North America
182	Bhutan	03-03-2022	13,535	+398	 6 		9,298	+621	4,231	3	17,225	8	1,995,291	2,539,310	785,761 	Asia
183	Liechtenstein	03-03-2022	12,141	+127	78 		11,678	+85	385	7	316,915	2,036	80,413	2,099,008	38,310 	Europe
184	Gambia	03-03-2022	11,939		365 		11,559		15	4	4,720	144	137,657	54,418	2,529,645 	Africa
185	Yemen	03-03-2022	11,771		2,135 		8,696	+3	940	23	381	69	265,253	8,579	30,919,491 	Asia
186	Greenland	03-03-2022	11,759	+12	18 		2,761		8,980	7	206,537	316	164,926	2,896,793	56,934 	North America
187	Bermuda	03-03-2022	11,561		123  		11,271		167		186,784	1,987	800,448	12,932,353	61,895 	North America
188	Dominica	03-03-2022	11,108		57 		10,712		339		153,672	789	167,204	2,313,154	72,284 	North America
189	Saint Martin	03-03-2022	9,877		63 		1,399		8,415	7	248,391	1,584	78,366	1,970,778	39,764 	North America
190	Eritrea	03-03-2022	9,705	+1	103 		9,598	+1	4		2,675	28	23,693	 6,530	3,628,170 	Africa
191	Sint Maarten	03-03-2022	9,569		85 		9,436	+3	48	10	219,035	1,946	62,056	1,420,468	43,687 	North America
192	Monaco	03-03-2022	9,473	+28	51 		9,241	+14	181	4	238,585	1,284	54,960	1,384,209	39,705 	Europe
193	Niger	03-03-2022	8,759	+3	307 		8,433		19	1	341	12	229,438	8,940	25,664,043 	Africa
194	Comoros	03-03-2022	8,033		160 		7,855		18		8,921	178			900,439 	Africa
195	Guinea-Bissau	03-03-2022	8,027	+5	167 		7,013	+11	847	6	3,924	82	124,286	60,763	 2,045,424 	Africa
196	Sierra Leone	03-03-2022	7,665		125 		N/A	N/A	N/A		929	15	259,958	31,521	8,247,056 	Africa
197	Caribbean Netherlands	03-03-2022	7,599	+6	31 		7,545		23		285,366	1,164	30,126	1,131,323	26,629 	North America
198	Antigua and Barbuda	03-03-2022	7,449	+2	135 		7,284	+8	30	1	75,030	1,360	18,901	190,381	99,280 	North America
199	Liberia	03-03-2022	7,384		294 		5,747		1,343	2	1,405	56	139,824	26,605	5,255,551 	Africa
200	Solomon Islands	03-03-2022	7,258		106 		1,761		5,391	2	10,152	148	5,117	7,157	714,920 	Australia/Oceania
201	Chad	03-03-2022	7,255		190 		4,874		2,191		422	11	191,341	11,118	17,210,162 	Africa
202	St. Vincent Grenadines	03-03-2022	6,741	+1	106 		6,623	+19	12		60,443	950	98,236	880,827	111,527 	North America
203	British Virgin Islands	03-03-2022	6,085		62 		N/A	N/A	N/A	6	199,077	2,028	99,936	3,269,515	30,566 	North America
204	Sao Tome and Principe	03-03-2022	5,934		72 		5,853		9		26,264	319	29,036	128,515	225,935 	Africa
205	Turks and Caicos	03-03-2022	5,867		36 		5,787		44	4	148,198	909	419,792	10,603,754	39,589 	North America
206	Saint Kitts and Nevis	03-03-2022	5,530		42 		5,484	+1	4	1	102,738	780	65,141	1,210,214	53,826 	North America
207	Palau	03-03-2022	3,823	+14	6 		 3,313	+173	504	5	209,617	329	37,269	2,043,481	18,238 	Australia/Oceania
208	St. Barth	03-03-2022	3,758		6 		N/A	N/A	N/A		378,564	604	56,491	5,690,642	9,927 	North America
209	Kiribati	03-03-2022	2,953	+13	11 		2,241	+72	701	4	24,106	90			122,501 	Australia/Oceania
210	Anguilla	03-03-2022	2,555		9 		2,528		18	4	167,805	591	51,382	3,374,622	15,226 	North America
211	Saint Pierre Miquelon	03-03-2022	1,087		1 		1,065		21	1	189,142	174	17,358	3,020,358	5,747 	North America
212	Diamond Princess	03-03-2022	712		13 		699		0						 	
213	Wallis and Futuna	03-03-2022	454		7 		438		9		41,609	642	20,508	1,879,571	10,911 	Australia/Oceania
214	Tonga	03-03-2022	355		 		177		178		3,296				107,690 	Australia/Oceania
215	Montserrat	03-03-2022	164		2 		161		1		32,820	400	8,359	1,672,804	4,997 	North America
216	Falkland Islands	03-03-2022	109		 		N/A	N/A	N/A		29,871		8,632	2,365,580	3,649 	South America
217	Macao	03-03-2022	81		 		79		2		122		5,318	8,008	664,078 	Asia
218	Cook Islands	03-03-2022	71	+18	 		4		67		4,036		2,224	126,428	17,591 	Australia/Oceania
219	Samoa	03-03-2022	33	 	 		28	+25	5		164				200,611 	Australia/Oceania
220	Vatican City	03-03-2022	29		 		28		1		36,070				804 	Europe
221	Vanuatu	03-03-2022	18		1 		6		11		56	3	23,000	72,080	319,092 	Australia/Oceania
222	Western Sahara	03-03-2022	10		1 		8		1		16	2			621,783 	Africa
223	MS Zaandam	03-03-2022	9		2 		7		0						 	
224	Marshall Islands	03-03-2022	7		 		 7		0		117				59,855 	Australia/Oceania
225	Saint Helena	03-03-2022	2		 		2		0		327				6,107 	Africa
226	Micronesia	03-03-2022	1		 		1		0		9				117,031 	Australia/Oceania
